file,relative_path,size_bytes,mtime_iso,md5,sha256
Francis 1990 Trophic structure of bat communities in Malaysia.pdf,Francis 1990 Trophic structure of bat communities in Malaysia.pdf,1269463,2004-12-29T11:31:58,659b27276140b6f6c76cb876375d1b9a,4c2a05e2190ad15f2b79ca0b4b0d43afc79f31ae081bf620f8fc998fb8624980
Francis 1994 Vertical stratification of fruit bats in Malaysia.pdf,Francis 1994 Vertical stratification of fruit bats in Malaysia.pdf,880045,2002-12-26T16:20:36,880d9eb3fb22df9c9e3459cd24924a77,a95f94b975b41ab971b724e0037b45194245f39ebf158c5ef40c1716177abea0
Francis 1995 Diversity of bats in Temengor Forest Reserve. Malaysia.pdf,Francis 1995 Diversity of bats in Temengor Forest Reserve. Malaysia.pdf,289791,2006-02-10T17:27:14,b6cefd4e225b3b8a121f2b0630e3ffc6,ca7e5ed8a3ecb5c1dcdcff8d9899c8c250f75cfce3abaaae12133fc83248fc88
Francis 1995 First record in Peninsular Malaysia of two new species of Orange Bats.pdf,Francis 1995 First record in Peninsular Malaysia of two new species of Orange Bats.pdf,287521,2006-02-10T07:29:00,c0f7c30d6cf73739ac8915b56f2af19b,6a6ded1aa9ea6963b3fcd10c2d0a2f32366987497e27797ca3ae6b8b0a1d8741
Francis 1997 First record for Peninsular Malaysia of Murina rozendaali.pdf,Francis 1997 First record for Peninsular Malaysia of Murina rozendaali.pdf,205099,2006-02-10T06:30:00,f91bde8f9eea828679a7d45538d533d1,48b209ed08f1359d136e61ff2a9d001798cf815c2162fdf4d326c79470caae2f
"Francis 1999 Status of Murid rodents in Lao PDR, p. 237-240.pdf","Francis 1999 Status of Murid rodents in Lao PDR, p. 237-240.pdf",58149,2006-04-18T07:06:16,0fa46e63c509c0af6e2af3b66543ce1a,25611838f131607b876afd1222d66c2cee16f73a051616f13fb01a60526f5c06
Francis 2008 A field guide to the mammals of Thailand and South East Asia.pdf,Francis 2008 A field guide to the mammals of Thailand and South East Asia.pdf,66308998,2008-07-01T08:20:24,827813772ca5658378383d63047dbe97,eb376e1c9a24c6454435f69eddd79dd7984748f102fc5d53380a780635300e33
"Francis 2008 Mammals of Thailand and SE Asia, Part 1.pdf","Francis 2008 Mammals of Thailand and SE Asia, Part 1.pdf",13235653,2012-01-09T17:30:22,d4c29fffbb1f3387fb42ac3f76190472,dd819ccb429047f430f16d19d59327cecf8d958436d6059ef7e4d806201c2f3b
"Francis 2008 Mammals of Thailand and SE Asia, Part 2.pdf","Francis 2008 Mammals of Thailand and SE Asia, Part 2.pdf",12445000,2012-01-09T17:31:18,ef09452090ecd56733acabf923cd8457,b88074b9a1b5ba43b3f75a0eef9bcf89f585eb6cf8627f6b5d68cf980028d247
"Francis 2008 Mammals of Thailand and SE Asia, Part 3.pdf","Francis 2008 Mammals of Thailand and SE Asia, Part 3.pdf",13073760,2012-01-09T17:33:00,f8db2e3812667078a29a6ba3bd10b39c,6428dcc12e0db197a582c018ecebe5136471dbc416b7e08dd98d8f16bf858f10
Francis et al 1996 Survey of bats and small mammals in the Nakai-Nam Theun NBCA.pdf,Francis et al 1996 Survey of bats and small mammals in the Nakai-Nam Theun NBCA.pdf,51260,2010-09-29T09:01:14,78320392a253916a995c91c849a151af,2a54e756bf840e980d6b3788dac9eeed1dbcbdfea3fcec387c0ccdcbee770ab6
Francis et al 1997  Preliminary survey on bats on the Bolaven Plateau.pdf,Francis et al 1997  Preliminary survey on bats on the Bolaven Plateau.pdf,16621,2010-09-29T06:24:50,4831c012d4fcdeded704fac750396c18,da4812c60152deb2ac23c0d8793db8781676c8787e6748e8fa2d84c6a1dae9a8
Francis et al 1997 Survey of bats in Dong Hua Sao NBCA.pdf,Francis et al 1997 Survey of bats in Dong Hua Sao NBCA.pdf,21938,2010-09-29T06:33:00,556f2115af604dc8e14f7115e3cf8b54,78a1e1c5cca3170bf4b202d7022b53ab529febfcb57622d8a149bac0417a8287
Francis et al 1997 Survey on bats and small mammals in Dong Amphan NBCA.pdf,Francis et al 1997 Survey on bats and small mammals in Dong Amphan NBCA.pdf,58929,2010-09-29T06:23:08,16d42220ad7d96d5ebdb3e45bf8d0ca6,2856a8afc2c15eb82895cdb406b14907141c9e670c159b1111d1eaefaac26275
"Francis et al 1999  Status of bats in Lao PDR,  p. 225-235.pdf","Francis et al 1999  Status of bats in Lao PDR,  p. 225-235.pdf",173798,2006-04-18T07:06:08,36bc189391261ef88512b745da4a2d9d,352bf10fdfe7a689ad5e9cf0d518559614177502fb03e4b8354dc6f94eba2164
Francis et al 1999 Sibling species of Hipposideros ridleyi.pdf,Francis et al 1999 Sibling species of Hipposideros ridleyi.pdf,5852576,2006-05-03T05:21:06,ba724eed7f0ac13255d74968c38a661b,29950d3bec38fd18e9198a913bb2f6f354b7e47d73b5fe0b4e9c742ebe9203e5
Francis et al 2007 Kerivoula krauensis sp. nov.pdf,Francis et al 2007 Kerivoula krauensis sp. nov.pdf,2533286,2009-02-05T03:15:38,b8ca48d2c1ffc732555c6508ac0d5219,47527b6b1d669840d19e57534dff3fd83f12dc74eee25466ca5102428339bf47
Francis et al 2010 DNA barcodes in understanding and conservation in SE Asia.pdf,Francis et al 2010 DNA barcodes in understanding and conservation in SE Asia.pdf,1268492,2010-09-29T06:28:26,d2fef79ea25a65a4d2db34c084e6a7df,22c29a9f4c9db284033244ba8e787f8c10d743fe2cd3084ab05df2b60cc2abac
Fraser et al 1996 Encephalitis caused by Lyssavirus in fruit bats in Australia.pdf,Fraser et al 1996 Encephalitis caused by Lyssavirus in fruit bats in Australia.pdf,95200,2006-03-19T06:20:36,8fac2014d30f6e60bbe2de8756c73e89,0f0849fb947185d4cc3e5c986fe3dc4199ca17879b970ff701709c7c75e08e32
Freeman 1981 A multivariate study of the family Molossidae.pdf,Freeman 1981 A multivariate study of the family Molossidae.pdf,9440653,2011-08-06T08:02:36,9f64a50bb9b9608fca914b7f0a735133,43e72851a68d990d96a209537e9e263e1a4b48f00dac197980ff2463e812db97
Freitas et al 2005 Short-term fasting of vampire bats (Desmodus rotundus).pdf,Freitas et al 2005 Short-term fasting of vampire bats (Desmodus rotundus).pdf,129316,2005-07-05T10:41:10,52a3558a9695a470bf7cb7a9ca834646,77eba9d69c0b233340c59827a8a3072fc7eee817ea4c02abdf207d68fc8360b3
Frick 1969 Hoehenstufenverteilung der nepalesischen Saeugetiere.pdf,Frick 1969 Hoehenstufenverteilung der nepalesischen Saeugetiere.pdf,1567368,2011-02-03T05:55:20,4367259879a447a98b0405cc6fed7b64,192e82c36df05d7232e806417474a43b87dd76f2c6ac2e49bc86dd6404d0f76b
Frick et al 2009 Nestedness of desert bat assemblages.pdf,Frick et al 2009 Nestedness of desert bat assemblages.pdf,648801,2010-03-28T04:47:34,d674a1614bf248bdf55c6de6bb6b0bdf,29d4aa1aa8d7405c757298d477fe12efa15c8171c0b9a8eb9d64b1748a6cc7b0
Frick_et_al-2019-Annals_of_the_New_York_Academy_of_Sciences.pdf,Frick_et_al-2019-Annals_of_the_New_York_Academy_of_Sciences.pdf,747228,2020-02-14T06:08:08,762e27f2672c7f5540fda90b2978ae9c,f1a2c5bea416ade941f78b78ff4bea0160a9faf02788ea57c6ebb8404a31d048
Frost & Timm 1992 Phylogeny of plecotine bats.pdf,Frost & Timm 1992 Phylogeny of plecotine bats.pdf,1418781,2011-07-26T10:35:50,5690012b67208f09f9232b1dfc483f08,d160cfcc88af6ff4bc31c12aebce41a4113aabfeccfe98ef4b5153689434c5b2
"Fry 1925 Mammal survey of India, Burmah and Ceylon - Nepal.pdf","Fry 1925 Mammal survey of India, Burmah and Ceylon - Nepal.pdf",438354,2011-06-01T05:30:02,62ac9b547203828203011d4d5682f0e2,f130883fabb17ed4b4886769adc76911b5250fad3a5c507ba29800875fe501f0
"Fry 1928 Mammal survey of India, Burma and Ceylon - Toungoo, Burma.pdf","Fry 1928 Mammal survey of India, Burma and Ceylon - Toungoo, Burma.pdf",278338,2011-06-01T07:52:30,de59eaa1e5933ea320e1bfeded1e3377,0c7cccb5f62cd91a533d44ac38a3db63a381f5e43d36ad2b978de58bdc20f3db
Fuentes-Montemayor et al 2009 Roads and edge effects on small mammals.pdf,Fuentes-Montemayor et al 2009 Roads and edge effects on small mammals.pdf,567939,2010-05-26T04:20:26,7c9eb273b5bb1cd8005c65c47a931fa7,857de0d8ab3c59ed930063202851750ecdcecebdd8267e5a19038b0ad30fa84f
Fujita & Tuttle 1991 Flying Foxes -threatened animals.pdf,Fujita & Tuttle 1991 Flying Foxes -threatened animals.pdf,1712397,2004-12-29T12:01:06,65d28ee31838010fcc1c032bf8649da8,7c509c7d9f7c887cc21d8cb90ad5d079bc5b704c5e17c5fb04accbd9e1e0266f
Fukuda et al 2007 Bat diversity in vegetation mosiac in Borneo.pdf,Fukuda et al 2007 Bat diversity in vegetation mosiac in Borneo.pdf,116333,2011-07-24T04:19:06,77825ef193210ee29c3dbef26343f233,452291bf4b7de9d961ffd4a5dc09774b240cd31c0becc312ebd306b698729be1
Fukui et al 2004 Acoustic ID of eight forest bats in Japan.pdf,Fukui et al 2004 Acoustic ID of eight forest bats in Japan.pdf,205287,2009-01-30T05:23:22,48cf054e4cb95bbb7a3a0b642469e729,9d6bacd373dde95d675f489503aa7d05fefd2a9ff800f114a10cf507c4ac0777
Fukui et al 2005 Geographical variation in the cranial and external characters of Murina silvatica.pdf,Fukui et al 2005 Geographical variation in the cranial and external characters of Murina silvatica.pdf,3575858,2006-11-14T05:14:42,c970cdbf17a87512182249015cb8ded2,515916cd1bf6a4dd212e4ec25d20bad1414f00468995fac17d8fe30015e52071
Fullard et al 2008 Surviving cave bats - auditory and behavioural defences in the Australian noctuid moth.pdf,Fullard et al 2008 Surviving cave bats - auditory and behavioural defences in the Australian noctuid moth.pdf,491944,2010-03-18T00:37:10,08ceb3fc71287873ebe5b0f90bca5410,011ae9a7061eb049f9144123acedf8fd34189bc976785fb86661f2c2bdeccffd
Funaioli & Lanza 1968 On some bats from Somalia.pdf,Funaioli & Lanza 1968 On some bats from Somalia.pdf,162917,2012-06-13T11:23:02,776220002213c3cc3e70de4aa5c2ee46,f2e89d4a4eb9c06bad0c7a6b1594599f1a3ea7591f6c5931570834fccfd69998
Funakoshi & Uchida 1980 Feeding activity of Rhinol. Cornutus cornutus during hibernation.pdf,Funakoshi & Uchida 1980 Feeding activity of Rhinol. Cornutus cornutus during hibernation.pdf,563547,2010-09-28T11:23:46,8e1a26b09e3cca3a1195bacc1c8b1d9b,e8a2a658cff74e40d045b76ac3523d178ab6c0d924f906d048eb9f7f1d68c7b7
Funk et al 2002 Biodiversity -The interface between systematics and conservation.pdf,Funk et al 2002 Biodiversity -The interface between systematics and conservation.pdf,133102,2010-05-21T04:43:24,56e2fcffb2a6b450807b66a3e829061d,0f1b96bceb9a7744b87f6e419850b65e21c26d97fd0ac63732e02654cdb3792e
Furey & Racey (2016) Wing Morphology.pdf,Furey & Racey (2016) Wing Morphology.pdf,711066,2016-03-21T09:37:08,9d0d2ebea8b834b3e58dd3635a19d3b2,8efacae4452c652ca8e4258977c517a0ea0ec48487af8f927f2674c855c254d9
Furey et al 2009 A new species of Murina from N. Vietnam.pdf,Furey et al 2009 A new species of Murina from N. Vietnam.pdf,2520272,2010-01-11T09:16:16,6edd03ae652f32515ff6e0a7d15dcaa6,7ec3b32116a90e82242f4351063e3d127733d8289b89e0832d0f1df7c5f687c1
Furey et al 2009 The role of ultrasonic bat detectors in surveys in Vietnamese karst.pdf,Furey et al 2009 The role of ultrasonic bat detectors in surveys in Vietnamese karst.pdf,552277,2011-05-09T05:02:02,00819a52a494e43e0f99064c69ae1da4,e3e4ec09de1254d2682c1043912381a84acd4b6b4792b7d06f592593f8e2c2a9
Furey et al 2010 Bat diversity in Vietnam karst and implications of forest degradation.pdf,Furey et al 2010 Bat diversity in Vietnam karst and implications of forest degradation.pdf,508866,2011-05-09T05:01:50,20264bc6e3a6301e3a31c7215f3b1011,a302ac02b73242146cf8fa6ee5db5c19fdd353790f0614b764401d0da9d4e0a0
Furey et al 2011 Reproductive phenology of bats in Vietnamese karst.pdf,Furey et al 2011 Reproductive phenology of bats in Vietnamese karst.pdf,1480014,2012-01-16T05:25:30,78a6546762c4f47d853a51edf0ef993c,89c9a34301d79f9e902564c64b3a222545be6952e6dfc844b7fcc816ee2a59b7
Furey et al 2012 New records for five bat species from Cambodia.pdf,Furey et al 2012 New records for five bat species from Cambodia.pdf,378735,2013-02-04T10:28:56,5a32ef78549b4394e434a8c5b34b81d8,e79e369df4019a360d461dbd0d3858322f4350eea7db01dcd35806663ce198a5
Furey et al. 2018 C. plicatus.pdf,Furey et al. 2018 C. plicatus.pdf,1831463,2022-02-27T12:08:54,c383ee6cd10b0dd975eaba1a709bbc87,0923b78d9cc147a94fd306b182561ac3331dc3233b66325eb424f8d25c2ff51e
Furey et al. 2018 Reproductive ecology of Chaerephon plicatus.pdf,Furey et al. 2018 Reproductive ecology of Chaerephon plicatus.pdf,1831463,2018-08-15T14:46:14,c383ee6cd10b0dd975eaba1a709bbc87,0923b78d9cc147a94fd306b182561ac3331dc3233b66325eb424f8d25c2ff51e
Furey et al. 2018. 10 years of CJNH.pdf,Furey et al. 2018. 10 years of CJNH.pdf,248507,2022-02-27T12:09:22,21ecac0ebc1c4e37aab3e735c922871a,fadfd785b70c51f12c8aaa5773b295ec2660c1b81b997a99af778b2072b68620
Furey et al. 2021 Revised checklist of bats from Cambodia.pdf,Furey et al. 2021 Revised checklist of bats from Cambodia.pdf,4386012,2022-02-21T19:02:30,69be05b64650d96a90e6715eecdeb881,3360f891c505669e6ec56d2a6ea2fb83e331f9f291e65a81f2f60776cd979722
Furio et al 2007 Evolutionary history of the African Soricid Myosorex.pdf,Furio et al 2007 Evolutionary history of the African Soricid Myosorex.pdf,1595286,2012-10-17T10:37:12,8581e079925661867f6ceebec4003470,8a38259d71cd82a5b29cba1b7f7356b357c0bf254427cad1e07dac7874c89ce3
Furio et al 2010 Paleobiology of extinct shrew Beremendia.pdf,Furio et al 2010 Paleobiology of extinct shrew Beremendia.pdf,1926780,2012-10-17T10:51:58,eef5072c883cd789345ea22a714ea301,2cff4d90869c177940bedb4be25643090e7cd08e19c7f4a6fc880d6410a8d48d
Furman and Oezguel 2004 The distribution of cave-dwelling bats and conservation....in NW Turkey.pdf,Furman and Oezguel 2004 The distribution of cave-dwelling bats and conservation....in NW Turkey.pdf,213086,2010-03-26T03:21:10,6a555faf3f8deaa822c30faa7b0d11a3,a70c1b5f7597700c83b2f2fc4af13a0ab4cea42b4e5713999e0fd3985c95dd14
Furman et al 2010 Phylogeny of Miniopterus schreibersii from Asia Minor.pdf,Furman et al 2010 Phylogeny of Miniopterus schreibersii from Asia Minor.pdf,1958481,2010-06-07T03:29:00,bee190965b4bed9630fdd469d1ac0a24,bcc8e0d1f91641f6ff5e1c1e48bb136a46728cc74c1d7cd00b0357378f6493b9
Furman et al 2010 Shallow genetic differentiation in Miniopterus schreibersii.pdf,Furman et al 2010 Shallow genetic differentiation in Miniopterus schreibersii.pdf,603114,2010-06-07T03:28:36,00babfae9a09732ffab91bed5a3ec478,f7f7635850f564f37514b40937264eb87478a769f70c8f708c1cc8d8663771c8
Fuzessery & Pollak 1984 Neural mechanisms of sound localization in an echolocating bat.pdf,Fuzessery & Pollak 1984 Neural mechanisms of sound localization in an echolocating bat.pdf,1229306,2002-11-21T00:39:18,de264c67f381ce9c74f7ebe926a894c9,e9987a661b8636a85db970dd4dbe6165bb643fda37893a60723f62986cc8856e
Gaikwad 2012 Bats in Deccan Maharashtra.pdf,Gaikwad 2012 Bats in Deccan Maharashtra.pdf,650953,2015-09-01T08:57:52,92f0e9a69000a9dd38eb7673a636be60,36fe966a2247aea73d420cf265f0aac8348c99355529183780ad6400e7a00d75
Gaines & McClenaghan 1980 Dispersal in small mammals.pdf,Gaines & McClenaghan 1980 Dispersal in small mammals.pdf,3749534,2005-08-22T07:36:26,d0f02ba8c34bddfd73fc4dd665af516e,c7d080221eedca4a652ec0c872e2a8ded6db54fdcd66bff35708b76ebca3a26d
Gaisler & Chytil 2002 Mark-recapture and changes in bat abundance in Czech Republ..pdf,Gaisler & Chytil 2002 Mark-recapture and changes in bat abundance in Czech Republ..pdf,79345,2005-07-06T16:27:16,2ba34e057d36d4036462f98a413b7074,307601aa955f3f1456452a3633cbd9ba111dc4b39895eb99eed4d0d41e82c935
Gaisler 1968 Faunal and Ecological Review of Mammals of Jalal-Abad.pdf,Gaisler 1968 Faunal and Ecological Review of Mammals of Jalal-Abad.pdf,1753154,2010-06-24T07:36:00,fd9837d35f7b54d9f23aab8a2887c538,a1fa2ccf63384d0b7d5c8da7b259bdbc4d28de0de8b9437e741f81c344235461
Gaisler 1970 Bat Fauna of Afghanistan.pdf,Gaisler 1970 Bat Fauna of Afghanistan.pdf,328916,2010-06-24T06:46:28,ebf81b08aaa155d6375ef5ae46585339,9fe594063b5441c18656cae2fa4346937bb2e9c3a4a584e84115c799de2c742b
Gaisler 1970 Bats collected in Afghanistan by Czechoslov. Exped. 1965-67.pdf,Gaisler 1970 Bats collected in Afghanistan by Czechoslov. Exped. 1965-67.pdf,5238707,2012-02-14T15:06:38,2e05cb36b207da9f2f1128798a3f445b,49e88884aa417b073d02a7c5324ac3ef34e619b8d463449514654beb8720fdb0
Gaisler 1971 Systematic Review of the Bats in Afghanistan.pdf,Gaisler 1971 Systematic Review of the Bats in Afghanistan.pdf,685170,2010-06-24T05:58:42,a00448f93bae51502da4e8e4d5266cfe,1acf3484ae107df068901cf3c28bc1c84610a6faba1b2eb81be999e7966aa82f
Gaisler 1991 The status of Rhinolophus hipposideros in S Moravia.pdf,Gaisler 1991 The status of Rhinolophus hipposideros in S Moravia.pdf,247350,2011-03-28T10:31:58,ecf28d8cf8715effeadfc8eabe03073b,770d020722cd9dca860d71dfcaba6373d5f2663ad8e5f65aefa73012dd3c6020
Gaisler et al 1972 On bats of Egypt.pdf,Gaisler et al 1972 On bats of Egypt.pdf,4317831,2012-10-16T11:05:50,7760b3db8399e358090672e588d4c7a8,472adb554cddac697f4df8361f455047d795c31f2c62c9b7f7011baf96dba401
Galambos 1943 Flight in the dark - a study of bats.pdf,Galambos 1943 Flight in the dark - a study of bats.pdf,1406011,2006-11-30T01:36:24,68b2ec112b54c9c5a3fbc2a58551f53d,a58601e552fcd9202a87cc95197c2fb6372a40462acc7e92bd7264e2c281179c
Galindo-Gonzalez et al 2000 Bat-and bird-generated seed rains in a tropical rainforest.pdf,Galindo-Gonzalez et al 2000 Bat-and bird-generated seed rains in a tropical rainforest.pdf,500530,2005-12-04T16:32:32,ac16bfc3b82baaeca85bd8067b5a58aa,c909ce68172669b037d8471f78b1a8bbb7e9c3ef171268c8c06e5baad5762938
Galis 1996 Application of functional morphology to evolutionary studies.pdf,Galis 1996 Application of functional morphology to evolutionary studies.pdf,946029,2006-05-20T10:49:24,986dbb9c24c3d97015cd2a8b3f7d09c2,547094ddf13bd739100cdb9eb70212c7165dc7f73214f624153d5305c537f4f9
Gallagher & Harrison 1977 Report on the bats obtained by the Zaire River Expedition.pdf,Gallagher & Harrison 1977 Report on the bats obtained by the Zaire River Expedition.pdf,1102167,2011-04-07T08:28:30,6e28c8a777b6232ad6b7aeec052dca1a,a07489ef0f12881df77e3e08d90999d5db5492ea8769a7b797386e1ada167224
"Gallagher & Harrison 1988 Small mammals of Wahiba sands, Oman.pdf","Gallagher & Harrison 1988 Small mammals of Wahiba sands, Oman.pdf",4502184,2009-05-18T04:06:00,c177174f4a20d059a0f0d161215d48ee,a47e5097d82c349e39442e2b8d4da5c766e1937a38a407a443a897a3c6b2d46e
"Galletti et al 2016 Land changes.. cloud forest...Dhofar, Oman.pdf","Galletti et al 2016 Land changes.. cloud forest...Dhofar, Oman.pdf",2050482,2020-07-09T15:47:04,f238dfa7af97c1a7ba5ae60f5f07e53f,f680f3db236538631c8392d380ffc24ab809c08d7737126265fbb9346348ce30
Ganzhorn et al 2000 Effects of fragmentation and assessing populations of lemurs in Madagascar.pdf,Ganzhorn et al 2000 Effects of fragmentation and assessing populations of lemurs in Madagascar.pdf,328278,2001-12-04T11:27:08,34e1810f79d8350e7faf6ffa9cf66fcd,c534307c1eccbdf6d32754c7b1fe75ff40d8adfa189a833aca1f5c7410eb1b2e
"Garg & Sharma 1972 Chromosomes of the flying squirrel, Hylopetes A. Alboniger.pdf","Garg & Sharma 1972 Chromosomes of the flying squirrel, Hylopetes A. Alboniger.pdf",725831,2012-09-06T08:58:04,d15541ca4810a9e3cc1cd5f1f5e76681,4f83bb9e0a5c5a8ff3bfbbc0abe72ad0c4071c2e041aa1a44d1a82df534ff833
Gasperetti et al 1985 The Carnivora of Arabia.pdf,Gasperetti et al 1985 The Carnivora of Arabia.pdf,10898246,2009-05-18T06:43:06,e3b5f89b8a5b51d78fd27003555638df,a140d1924cfb78d9588283ca82c8010e0240de200db94b6a1914cb316935734f
Gaston & Chown 2005 Neutrality and the niche.pdf,Gaston & Chown 2005 Neutrality and the niche.pdf,96752,2006-02-12T15:10:54,f15b442790b8fc059319a4fbff9e7a86,9b8ff4bbeffbba12f3994f759b33daf8194fa05f6aae64a66ff650ee15aab68c
Gaucher & Harrison 1995 Pipistrellus bodenheimeri in Saudi Arabia.pdf,Gaucher & Harrison 1995 Pipistrellus bodenheimeri in Saudi Arabia.pdf,675156,2009-05-15T05:16:34,95ab519afebd5e26d45f6cb2b7d53462,cfe72520b7340b442096ee731f5cae2a8d3049a9cc4ad1a0a78e55a1f177cede
Geffen & Macdonald 1993 Activity and Movement patterns of Blanford's foxes.pdf,Geffen & Macdonald 1993 Activity and Movement patterns of Blanford's foxes.pdf,968367,2013-04-08T09:01:14,5a88393b909d196f1869c981780f98f4,8a93a0e3af9baf508db5285ea09d96785229885f4acfabfe8a359e3f5f52ef9a
"Geiser & Brigham 2000 Torpor, thermal biology, and energetics in Nyctophilus.pdf","Geiser & Brigham 2000 Torpor, thermal biology, and energetics in Nyctophilus.pdf",192987,2005-06-29T09:53:12,bc6cb62ffd72da35ebd14a2754d2861c,55388e9596d0725b851a61bb7e8ba3f037bf4c298e8ea40a16c71c6b98ac8d4c
Geiser et al 2005 Torpor in relation to photoperiod in Syconycteris australis.pdf,Geiser et al 2005 Torpor in relation to photoperiod in Syconycteris australis.pdf,172845,2005-10-26T11:25:54,cae05d7a65ab4fac27af144120f7cd21,d4c15cff9a1bd15a55c3d55e8c18bbc91f3451b24453e98a28a66cbf588ef87c
Gembu Tungaluna et al 2013 Rediscovery of Glauconycteris superba after 40 years in DR Congo.pdf,Gembu Tungaluna et al 2013 Rediscovery of Glauconycteris superba after 40 years in DR Congo.pdf,5409362,2013-04-11T10:06:46,11abcb6317a2eee5b704b7d9885e69ad,1b78baed0137c3630af55cda56c401fc4b41cae423dc6ee3a1d404d6efd4d2ca
"Genoways et al 2007 Bats of Saba, Netherland, zoogeo.pdf","Genoways et al 2007 Bats of Saba, Netherland, zoogeo.pdf",677193,2009-02-05T03:29:06,8539d813a439515672f3307dda1cb2a1,8a44c5a89901749bb3cb1b70cc496da422be9ec44372e31d82209d1c2616202e
